Time:657.09
Optimal value:6140
First best node:55
Visited node:16074
Max depth:8
Number of optimal solution:1441
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->0, 11-->1, 12-->2, 13-->13, 14-->14, 15-->15, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->13, 12-->14, 13-->0, 14-->2, 15-->15, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->13, 12-->14, 13-->0, 14-->2, 15-->15, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->13, 12-->14, 13-->0, 14-->2, 15-->15, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->13, 12-->14, 13-->0, 14-->2, 15-->15, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->13, 12-->14, 13-->0, 14-->15, 15-->2, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->13, 12-->14, 13-->0, 14-->15, 15-->2, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->13, 12-->14, 13-->0, 14-->15, 15-->2, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->13, 12-->14, 13-->0, 14-->15, 15-->2, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->13, 12-->14, 13-->2, 14-->0, 15-->15, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->13, 12-->14, 13-->2, 14-->0, 15-->15, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->13, 12-->14, 13-->2, 14-->0, 15-->15, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->13, 12-->14, 13-->2, 14-->0, 15-->15, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->13, 12-->14, 13-->2, 14-->15, 15-->0, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->13, 12-->14, 13-->2, 14-->15, 15-->0, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->13, 12-->14, 13-->2, 14-->15, 15-->0, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->13, 12-->14, 13-->2, 14-->15, 15-->0, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->13, 12-->14, 13-->15, 14-->0, 15-->2, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->13, 12-->14, 13-->15, 14-->0, 15-->2, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->13, 12-->14, 13-->15, 14-->0, 15-->2, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->13, 12-->14, 13-->15, 14-->0, 15-->2, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->13, 12-->14, 13-->15, 14-->2, 15-->0, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->13, 12-->14, 13-->15, 14-->2, 15-->0, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->13, 12-->14, 13-->15, 14-->2, 15-->0, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->13, 12-->14, 13-->15, 14-->2, 15-->0, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->13, 12-->15, 13-->0, 14-->2, 15-->14, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->13, 12-->15, 13-->0, 14-->2, 15-->14, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->13, 12-->15, 13-->0, 14-->2, 15-->14, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->13, 12-->15, 13-->0, 14-->2, 15-->14, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->13, 12-->15, 13-->0, 14-->14, 15-->2, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->13, 12-->15, 13-->0, 14-->14, 15-->2, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->13, 12-->15, 13-->0, 14-->14, 15-->2, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->13, 12-->15, 13-->0, 14-->14, 15-->2, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->13, 12-->15, 13-->2, 14-->0, 15-->14, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->13, 12-->15, 13-->2, 14-->0, 15-->14, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->13, 12-->15, 13-->2, 14-->0, 15-->14, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->13, 12-->15, 13-->2, 14-->0, 15-->14, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->13, 12-->15, 13-->2, 14-->14, 15-->0, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->13, 12-->15, 13-->2, 14-->14, 15-->0, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->13, 12-->15, 13-->2, 14-->14, 15-->0, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->13, 12-->15, 13-->2, 14-->14, 15-->0, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->13, 12-->15, 13-->14, 14-->0, 15-->2, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->13, 12-->15, 13-->14, 14-->0, 15-->2, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->13, 12-->15, 13-->14, 14-->0, 15-->2, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->13, 12-->15, 13-->14, 14-->0, 15-->2, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->13, 12-->15, 13-->14, 14-->2, 15-->0, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->13, 12-->15, 13-->14, 14-->2, 15-->0, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->13, 12-->15, 13-->14, 14-->2, 15-->0, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->13, 12-->15, 13-->14, 14-->2, 15-->0, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->0, 13-->2, 14-->13, 15-->15, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->0, 13-->2, 14-->13, 15-->15, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->0, 13-->2, 14-->13, 15-->15, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->0, 13-->2, 14-->13, 15-->15, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->0, 13-->2, 14-->15, 15-->13, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->0, 13-->2, 14-->15, 15-->13, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->0, 13-->2, 14-->15, 15-->13, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->0, 13-->2, 14-->15, 15-->13, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->0, 13-->13, 14-->2, 15-->15, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->0, 13-->13, 14-->2, 15-->15, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->0, 13-->13, 14-->2, 15-->15, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->0, 13-->13, 14-->2, 15-->15, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->0, 13-->13, 14-->15, 15-->2, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->0, 13-->13, 14-->15, 15-->2, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->0, 13-->13, 14-->15, 15-->2, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->0, 13-->13, 14-->15, 15-->2, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->0, 13-->15, 14-->2, 15-->13, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->0, 13-->15, 14-->2, 15-->13, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->0, 13-->15, 14-->2, 15-->13, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->0, 13-->15, 14-->2, 15-->13, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->0, 13-->15, 14-->13, 15-->2, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->0, 13-->15, 14-->13, 15-->2, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->0, 13-->15, 14-->13, 15-->2, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->0, 13-->15, 14-->13, 15-->2, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->2, 13-->0, 14-->13, 15-->15, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->2, 13-->0, 14-->13, 15-->15, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->2, 13-->0, 14-->13, 15-->15, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->2, 13-->0, 14-->13, 15-->15, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->2, 13-->0, 14-->15, 15-->13, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->2, 13-->0, 14-->15, 15-->13, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->2, 13-->0, 14-->15, 15-->13, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->2, 13-->0, 14-->15, 15-->13, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->2, 13-->13, 14-->0, 15-->15, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->2, 13-->13, 14-->0, 15-->15, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->2, 13-->13, 14-->0, 15-->15, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->2, 13-->13, 14-->0, 15-->15, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->2, 13-->13, 14-->15, 15-->0, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->2, 13-->13, 14-->15, 15-->0, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->2, 13-->13, 14-->15, 15-->0, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->2, 13-->13, 14-->15, 15-->0, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->2, 13-->15, 14-->0, 15-->13, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->2, 13-->15, 14-->0, 15-->13, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->2, 13-->15, 14-->0, 15-->13, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->2, 13-->15, 14-->0, 15-->13, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->2, 13-->15, 14-->13, 15-->0, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->2, 13-->15, 14-->13, 15-->0, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->2, 13-->15, 14-->13, 15-->0, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->2, 13-->15, 14-->13, 15-->0, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->13, 13-->0, 14-->2, 15-->15, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->13, 13-->0, 14-->2, 15-->15, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->13, 13-->0, 14-->2, 15-->15, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->13, 13-->0, 14-->2, 15-->15, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->13, 13-->0, 14-->15, 15-->2, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->13, 13-->0, 14-->15, 15-->2, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->13, 13-->0, 14-->15, 15-->2, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->13, 13-->0, 14-->15, 15-->2, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->13, 13-->2, 14-->0, 15-->15, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->13, 13-->2, 14-->0, 15-->15, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->13, 13-->2, 14-->0, 15-->15, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->13, 13-->2, 14-->0, 15-->15, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->13, 13-->2, 14-->15, 15-->0, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->13, 13-->2, 14-->15, 15-->0, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->13, 13-->2, 14-->15, 15-->0, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->13, 13-->2, 14-->15, 15-->0, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->13, 13-->15, 14-->0, 15-->2, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->13, 13-->15, 14-->0, 15-->2, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->13, 13-->15, 14-->0, 15-->2, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->13, 13-->15, 14-->0, 15-->2, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->13, 13-->15, 14-->2, 15-->0, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->13, 13-->15, 14-->2, 15-->0, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->13, 13-->15, 14-->2, 15-->0, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->13, 13-->15, 14-->2, 15-->0, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->15, 13-->0, 14-->2, 15-->13, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->15, 13-->0, 14-->2, 15-->13, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->15, 13-->0, 14-->2, 15-->13, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->15, 13-->0, 14-->2, 15-->13, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->15, 13-->0, 14-->13, 15-->2, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->15, 13-->0, 14-->13, 15-->2, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->15, 13-->0, 14-->13, 15-->2, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->15, 13-->0, 14-->13, 15-->2, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->15, 13-->2, 14-->0, 15-->13, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->15, 13-->2, 14-->0, 15-->13, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->15, 13-->2, 14-->0, 15-->13, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->15, 13-->2, 14-->0, 15-->13, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->15, 13-->2, 14-->13, 15-->0, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->15, 13-->2, 14-->13, 15-->0, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->15, 13-->2, 14-->13, 15-->0, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->15, 13-->2, 14-->13, 15-->0, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->15, 13-->13, 14-->0, 15-->2, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->15, 13-->13, 14-->0, 15-->2, 
0-->11, 1-->12, 2-->3, 3-->8, 4-->6, 5-->7, 6-->5, 7-->4, 8-->9, 9-->10, 10-->1, 11-->14, 12-->15, 13-->13, 14-->0, 15-->2, 
0-->9, 1-->8, 2-->7, 3-->12, 4-->4, 5-->3, 6-->5, 7-->6, 8-->11, 9-->10, 10-->1, 11-->14, 12-->15, 13-->13, 14-->0, 15-->2, 
0-->6, 1-->7, 2-->8, 3-->3, 4-->11, 5-->12, 6-->10, 7-->9, 8-->4, 9-->5, 10-->1, 11-->14, 12-->15, 13-->13, 14-->2, 15-->0, 
0-->4, 1-->3, 2-->12, 3-->7, 4-->9, 5-->8, 6-->10, 7-->11, 8-->6, 9-->5, 10-->1, 11-->14, 12-->15, 13-->13, 14-->2, 15-->0, 
