Time:542.871
Optimal value:13904
First best node:23
Visited node:10324
Max depth:11
Number of optimal solution:1441
0-->3, 1-->12, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->0, 11-->1, 12-->2, 13-->13, 14-->14, 15-->15, 
0-->8, 1-->7, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->13, 12-->14, 13-->0, 14-->2, 15-->15, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->13, 12-->14, 13-->0, 14-->2, 15-->15, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->13, 12-->14, 13-->0, 14-->2, 15-->15, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->13, 12-->14, 13-->0, 14-->2, 15-->15, 
0-->8, 1-->7, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->13, 12-->14, 13-->0, 14-->15, 15-->2, 
0-->12, 1-->3, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->13, 12-->14, 13-->0, 14-->15, 15-->2, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->13, 12-->14, 13-->0, 14-->15, 15-->2, 
0-->8, 1-->7, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->13, 12-->14, 13-->0, 14-->15, 15-->2, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->13, 12-->14, 13-->2, 14-->0, 15-->15, 
0-->12, 1-->3, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->13, 12-->14, 13-->2, 14-->0, 15-->15, 
0-->3, 1-->12, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->13, 12-->14, 13-->2, 14-->0, 15-->15, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->13, 12-->14, 13-->2, 14-->0, 15-->15, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->13, 12-->14, 13-->2, 14-->15, 15-->0, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->13, 12-->14, 13-->2, 14-->15, 15-->0, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->13, 12-->14, 13-->2, 14-->15, 15-->0, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->13, 12-->14, 13-->2, 14-->15, 15-->0, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->13, 12-->14, 13-->15, 14-->0, 15-->2, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->13, 12-->14, 13-->15, 14-->0, 15-->2, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->13, 12-->14, 13-->15, 14-->0, 15-->2, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->13, 12-->14, 13-->15, 14-->0, 15-->2, 
0-->8, 1-->7, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->13, 12-->14, 13-->15, 14-->2, 15-->0, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->13, 12-->14, 13-->15, 14-->2, 15-->0, 
0-->3, 1-->12, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->13, 12-->14, 13-->15, 14-->2, 15-->0, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->13, 12-->14, 13-->15, 14-->2, 15-->0, 
0-->8, 1-->7, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->13, 12-->15, 13-->0, 14-->2, 15-->14, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->13, 12-->15, 13-->0, 14-->2, 15-->14, 
0-->3, 1-->12, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->13, 12-->15, 13-->0, 14-->2, 15-->14, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->13, 12-->15, 13-->0, 14-->2, 15-->14, 
0-->8, 1-->7, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->13, 12-->15, 13-->0, 14-->14, 15-->2, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->13, 12-->15, 13-->0, 14-->14, 15-->2, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->13, 12-->15, 13-->0, 14-->14, 15-->2, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->13, 12-->15, 13-->0, 14-->14, 15-->2, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->13, 12-->15, 13-->2, 14-->0, 15-->14, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->13, 12-->15, 13-->2, 14-->0, 15-->14, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->13, 12-->15, 13-->2, 14-->0, 15-->14, 
0-->8, 1-->7, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->13, 12-->15, 13-->2, 14-->0, 15-->14, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->13, 12-->15, 13-->2, 14-->14, 15-->0, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->13, 12-->15, 13-->2, 14-->14, 15-->0, 
0-->3, 1-->12, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->13, 12-->15, 13-->2, 14-->14, 15-->0, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->13, 12-->15, 13-->2, 14-->14, 15-->0, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->13, 12-->15, 13-->14, 14-->0, 15-->2, 
0-->12, 1-->3, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->13, 12-->15, 13-->14, 14-->0, 15-->2, 
0-->3, 1-->12, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->13, 12-->15, 13-->14, 14-->0, 15-->2, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->13, 12-->15, 13-->14, 14-->0, 15-->2, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->13, 12-->15, 13-->14, 14-->2, 15-->0, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->13, 12-->15, 13-->14, 14-->2, 15-->0, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->13, 12-->15, 13-->14, 14-->2, 15-->0, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->13, 12-->15, 13-->14, 14-->2, 15-->0, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->0, 13-->2, 14-->13, 15-->15, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->0, 13-->2, 14-->13, 15-->15, 
0-->3, 1-->12, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->0, 13-->2, 14-->13, 15-->15, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->0, 13-->2, 14-->13, 15-->15, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->0, 13-->2, 14-->15, 15-->13, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->0, 13-->2, 14-->15, 15-->13, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->0, 13-->2, 14-->15, 15-->13, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->0, 13-->2, 14-->15, 15-->13, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->0, 13-->13, 14-->2, 15-->15, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->0, 13-->13, 14-->2, 15-->15, 
0-->3, 1-->12, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->0, 13-->13, 14-->2, 15-->15, 
0-->8, 1-->7, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->0, 13-->13, 14-->2, 15-->15, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->0, 13-->13, 14-->15, 15-->2, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->0, 13-->13, 14-->15, 15-->2, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->0, 13-->13, 14-->15, 15-->2, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->0, 13-->13, 14-->15, 15-->2, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->0, 13-->15, 14-->2, 15-->13, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->0, 13-->15, 14-->2, 15-->13, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->0, 13-->15, 14-->2, 15-->13, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->0, 13-->15, 14-->2, 15-->13, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->0, 13-->15, 14-->13, 15-->2, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->0, 13-->15, 14-->13, 15-->2, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->0, 13-->15, 14-->13, 15-->2, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->0, 13-->15, 14-->13, 15-->2, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->2, 13-->0, 14-->13, 15-->15, 
0-->12, 1-->3, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->2, 13-->0, 14-->13, 15-->15, 
0-->3, 1-->12, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->2, 13-->0, 14-->13, 15-->15, 
0-->8, 1-->7, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->2, 13-->0, 14-->13, 15-->15, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->2, 13-->0, 14-->15, 15-->13, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->2, 13-->0, 14-->15, 15-->13, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->2, 13-->0, 14-->15, 15-->13, 
0-->8, 1-->7, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->2, 13-->0, 14-->15, 15-->13, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->2, 13-->13, 14-->0, 15-->15, 
0-->12, 1-->3, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->2, 13-->13, 14-->0, 15-->15, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->2, 13-->13, 14-->0, 15-->15, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->2, 13-->13, 14-->0, 15-->15, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->2, 13-->13, 14-->15, 15-->0, 
0-->12, 1-->3, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->2, 13-->13, 14-->15, 15-->0, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->2, 13-->13, 14-->15, 15-->0, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->2, 13-->13, 14-->15, 15-->0, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->2, 13-->15, 14-->0, 15-->13, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->2, 13-->15, 14-->0, 15-->13, 
0-->3, 1-->12, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->2, 13-->15, 14-->0, 15-->13, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->2, 13-->15, 14-->0, 15-->13, 
0-->8, 1-->7, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->2, 13-->15, 14-->13, 15-->0, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->2, 13-->15, 14-->13, 15-->0, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->2, 13-->15, 14-->13, 15-->0, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->2, 13-->15, 14-->13, 15-->0, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->13, 13-->0, 14-->2, 15-->15, 
0-->12, 1-->3, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->13, 13-->0, 14-->2, 15-->15, 
0-->3, 1-->12, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->13, 13-->0, 14-->2, 15-->15, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->13, 13-->0, 14-->2, 15-->15, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->13, 13-->0, 14-->15, 15-->2, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->13, 13-->0, 14-->15, 15-->2, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->13, 13-->0, 14-->15, 15-->2, 
0-->8, 1-->7, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->13, 13-->0, 14-->15, 15-->2, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->13, 13-->2, 14-->0, 15-->15, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->13, 13-->2, 14-->0, 15-->15, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->13, 13-->2, 14-->0, 15-->15, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->13, 13-->2, 14-->0, 15-->15, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->13, 13-->2, 14-->15, 15-->0, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->13, 13-->2, 14-->15, 15-->0, 
0-->3, 1-->12, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->13, 13-->2, 14-->15, 15-->0, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->13, 13-->2, 14-->15, 15-->0, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->13, 13-->15, 14-->0, 15-->2, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->13, 13-->15, 14-->0, 15-->2, 
0-->3, 1-->12, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->13, 13-->15, 14-->0, 15-->2, 
0-->8, 1-->7, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->13, 13-->15, 14-->0, 15-->2, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->13, 13-->15, 14-->2, 15-->0, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->13, 13-->15, 14-->2, 15-->0, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->13, 13-->15, 14-->2, 15-->0, 
0-->8, 1-->7, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->13, 13-->15, 14-->2, 15-->0, 
0-->8, 1-->7, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->15, 13-->0, 14-->2, 15-->13, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->15, 13-->0, 14-->2, 15-->13, 
0-->3, 1-->12, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->15, 13-->0, 14-->2, 15-->13, 
0-->8, 1-->7, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->15, 13-->0, 14-->2, 15-->13, 
0-->8, 1-->7, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->15, 13-->0, 14-->13, 15-->2, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->15, 13-->0, 14-->13, 15-->2, 
0-->3, 1-->12, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->15, 13-->0, 14-->13, 15-->2, 
0-->8, 1-->7, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->15, 13-->0, 14-->13, 15-->2, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->15, 13-->2, 14-->0, 15-->13, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->15, 13-->2, 14-->0, 15-->13, 
0-->3, 1-->12, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->15, 13-->2, 14-->0, 15-->13, 
0-->8, 1-->7, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->15, 13-->2, 14-->0, 15-->13, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->15, 13-->2, 14-->13, 15-->0, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->15, 13-->2, 14-->13, 15-->0, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->15, 13-->2, 14-->13, 15-->0, 
0-->8, 1-->7, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->15, 13-->2, 14-->13, 15-->0, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->15, 13-->13, 14-->0, 15-->2, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->15, 13-->13, 14-->0, 15-->2, 
0-->12, 1-->3, 2-->4, 3-->11, 4-->7, 5-->5, 6-->6, 7-->10, 8-->9, 9-->8, 10-->1, 11-->14, 12-->15, 13-->13, 14-->0, 15-->2, 
0-->7, 1-->8, 2-->6, 3-->9, 4-->3, 5-->5, 6-->4, 7-->10, 8-->11, 9-->12, 10-->1, 11-->14, 12-->15, 13-->13, 14-->0, 15-->2, 
0-->7, 1-->8, 2-->9, 3-->6, 4-->12, 5-->10, 6-->11, 7-->5, 8-->4, 9-->3, 10-->1, 11-->14, 12-->15, 13-->13, 14-->2, 15-->0, 
0-->3, 1-->12, 2-->11, 3-->4, 4-->8, 5-->10, 6-->9, 7-->5, 8-->6, 9-->7, 10-->1, 11-->14, 12-->15, 13-->13, 14-->2, 15-->0, 
